rxnid,Reactant1,Reactant2,Product,Additive,Solvent,Yield
train10358,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.68
train10359,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cn1c(=O)oc2cc(C(=O)c3cc(Cl)ncn3)ccc21,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4ccc5c(c4)oc(=O)n5C)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.74
train10360,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,O=C(c1ccc2[nH]c(=O)oc2c1)c1cc(Cl)ncn1,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4ccc5[nH]c(=O)oc5c4)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.57
train10361,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,O=C1Cc2cc(C(=O)c3cc(Cl)ncn3)ccc2N1,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4ccc5c(c4)CC(=O)N5)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.49
train10362,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,CCn1c(=O)oc2cc(C(=O)c3cc(Cl)ncn3)cc(C)c21,CCn1c(=O)oc2cc(C(=O)c3cc(N4CCC(N5CCc6cc(OC)ccc6NC5=O)CC4)ncn3)cc(C)c21,CCN(C(C)C)C(C)C,CN(C)C=O,0.48
train10363,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2sc(=O)[nH]c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5[nH]c(=O)sc5c4)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.2
train10364,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cn1c(=O)oc2cc(C(=O)c3cc(Cl)ncn3)cc(Cn3cccn3)c21,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(Cn5cccn5)c5c(c4)oc(=O)n5C)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.06
train10365,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1nc(Cl)cc(C(=O)c2cc(C)c3[nH]c(=O)oc3c2)n1,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5[nH]c(=O)oc5c4)nc(C)n3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.71
train10366,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1nc(Cl)cc(C(=O)c2cc(C)c3c(c2)oc(=O)n3C)n1,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)nc(C)n3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.71
train10367,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2c1NC(=O)C2,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)CC(=O)N5)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.14
train10368,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2cnn(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(cnn5C)c4)ncn3)CC1)C(=O)N2,CCN(CC)CC,CN(C)C=O,0.48
train10369,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(I)ncn2)cc2c1OCCO2,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)OCCO5)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.56
train10370,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2c1OCC2,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)CCO5)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.64
train10371,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2c1N(C)CC2(C)C,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)C(C)(C)CN5C)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.52
train10372,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cn1c(=O)n(C)c2cc(C(=O)c3cc(Cl)ncn3)ccc21,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4ccc5c(c4)n(C)c(=O)n5C)ncn3)CC1)C(=O)N2,CCN(C(C)C)C(C)C,CN(C)C=O,0.31
train10373,O=C1Nc2c(F)cccc2CCN1C1CCNCC1,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,Cc1cc(C(=O)c2cc(N3CCC(N4CCc5cccc(F)c5NC4=O)CC3)ncn2)cc2oc(=O)n(C)c12,CCN(C(C)C)C(C)C,CN(C)C=O,0.64
train10374,O=C1Nc2ccc(Cl)cc2CCN1C1CCNCC1,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,Cc1cc(C(=O)c2cc(N3CCC(N4CCc5cc(Cl)ccc5NC4=O)CC3)ncn2)cc2oc(=O)n(C)c12,CCN(C(C)C)C(C)C,CN(C)C=O,0.8
train10375,COc1ccc2c(c1)CCN(C1CCNCC1F)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)ncn3)CC1F)C(=O)N2,CCN(CC)CC,CO,0.7
train10376,COc1ccc2c(c1)CCN(C1CCNCC1C)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)ncn3)CC1C)C(=O)N2,CCN(CC)CC,CN(C)C=O,0.66
train10377,COc1ccc2c(c1)CCN(C1CCNC(C)C1)C(=O)N2,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)ncn3)C(C)C1)C(=O)N2,CCN(CC)CC,CN(C)C=O,0.08
train10378,COc1ccc2[nH]c(=O)c(C3CCNCC3)cc2c1,Cc1cc(C(=O)c2cc(Cl)ncn2)cc2oc(=O)n(C)c12,COc1ccc2[nH]c(=O)c(C3CCN(c4cc(C(=O)c5cc(C)c6c(c5)oc(=O)n6C)ncn4)CC3)cc2c1,CCN(CC)CC,CN(C)C=O.O,0.24
train10379,CC(C)c1nc(N2CCN[C@H](C)C2)no1,N#Cc1cnccc1COc1cnc(Cl)nc1,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,CCN(C(C)C)C(C)C,CC(C)O,0.45
train10380,C1CCNC1,CC(=O)c1[nH]c(Cl)c2ccccc12,CC(=O)c1[nH]c(N2CCCC2)c2ccccc12,CCN(CC)CC,CCO,0.33
train10381,CNCc1ccccc1,O=Cc1[nH]c(Cl)c2ccccc12,CN(Cc1ccccc1)c1[nH]c(C=O)c2ccccc12,CCN(CC)CC,CN(C)C=O,0.51
train10382,CNCc1ccccc1,O=Cc1[nH]c(Br)c2ccccc12,CN(Cc1ccccc1)c1[nH]c(C=O)c2ccccc12,CCN(CC)CC,CCO,0.8
train10383,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2ccnc(Br)c2)cc2oc(=O)[nH]c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5[nH]c(=O)oc5c4)ccn3)CC1)C(=O)N2,O=C([O-])[O-].[Cs+].[Cs+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,CN(C)C=O.Cc1ccc(C)cc1,0.03
train10384,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cccc(Br)c2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cccc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)c3)CC1)C(=O)N2,O=C([O-])[O-].[Cs+].[Cs+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,Cc1ccc(C)cc1,0.01
train10385,COc1ccc2c(c1)CCN(C1CCNCC1)C(=O)N2,Cc1cc(C(=O)c2cc(Br)c[n+]([O-])c2)cc2oc(=O)n(C)c12,COc1ccc2c(c1)CCN(C1CCN(c3cc(C(=O)c4cc(C)c5c(c4)oc(=O)n5C)c[n+]([O-])c3)CC1)C(=O)N2,O=C([O-])[O-].[Cs+].[Cs+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,C1COCCO1,0.06
train10386,CNC(=O)OC(C)(C)C,Cc1cc(C(=O)c2cc(Cl)nc(N3CCC(n4c(=O)[nH]c5ncccc54)CC3)c2)cc2oc(=O)n(C)c12,Cc1cc(C(=O)c2cc(N3CCC(n4c(=O)[nH]c5ncccc54)CC3)nc(N(C)C(=O)OC(C)(C)C)c2)cc2oc(=O)n(C)c12,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,1
train10387,C1COCCN1,CCOC(=O)Cn1cnc2c(Cl)nc(NC(=O)OC(C)(C)C)nc21,CCOC(=O)Cn1cnc2c(N3CCOCC3)nc(NC(=O)OC(C)(C)C)nc21,CCN(C(C)C)C(C)C,CS(C)=O,0.83
train10388,C1COCCN1,CCCCCN(C(=O)OC(C)(C)C)c1nc(Cl)c2ncn(CC(=O)OCC)c2n1,CCCCCN(C(=O)OC(C)(C)C)c1nc(N2CCOCC2)c2ncn(CC(=O)OCC)c2n1,CCN(C(C)C)C(C)C,CS(C)=O,0.83
train10389,C1COCCN1,CCOC(=O)Cn1cnc2c(Cl)nc(NC(=O)c3ccc(C4CCCCC4)cc3)nc21,CCOC(=O)Cn1cnc2c(N3CCOCC3)nc(NC(=O)c3ccc(C4CCCCC4)cc3)nc21,CCN(C(C)C)C(C)C,CS(C)=O,0.67
train10390,CNCc1ccco1,CCCCCN(C(=O)OC(C)(C)C)c1nc(Cl)c2ncn(CC(=O)OCC)c2n1,CCCCCN(C(=O)OC(C)(C)C)c1nc(N(C)Cc2ccco2)c2ncn(CC(=O)OCC)c2n1,CCN(C(C)C)C(C)C,CS(C)=O,0.91
train10391,CNCc1ccco1,CCOC(=O)Cn1cnc2c(Cl)nc(N(Cc3ccc(C4CCCCC4)cc3)C(=O)OC(C)(C)C)nc21,CCOC(=O)Cn1cnc2c(N(C)Cc3ccco3)nc(N(Cc3ccc(C4CCCCC4)cc3)C(=O)OC(C)(C)C)nc21,CCN(C(C)C)C(C)C,CS(C)=O,0.67
train10392,CCCCNC,CCCCCN(C(=O)OC(C)(C)C)c1nc(Cl)c2ncn(CC(=O)OCC)c2n1,CCCCCN(C(=O)OC(C)(C)C)c1nc(N(C)CCCC)c2ncn(CC(=O)OCC)c2n1,CCN(C(C)C)C(C)C,CS(C)=O,0.63
train10393,CCCCNC,CCOC(=O)Cn1cnc2c(Cl)nc(NC(=O)c3ccc(C4CCCCC4)cc3)nc21,CCCCN(C)c1nc(NC(=O)c2ccc(C3CCCCC3)cc2)nc2c1ncn2CC(=O)OCC,CCN(C(C)C)C(C)C,CS(C)=O,0.69
train10394,CCNC,CCCCCN(C(=O)OC(C)(C)C)c1nc(Cl)c2ncn(CC(=O)OCC)c2n1,CCCCCN(C(=O)OC(C)(C)C)c1nc(N(C)CC)c2ncn(CC(=O)OCC)c2n1,CCN(C(C)C)C(C)C,CS(C)=O,0.84
train10395,CNCc1ccccc1,CCCCCN(C(=O)OC(C)(C)C)c1nc(Cl)c2ncn(CC(=O)OCC)c2n1,CCCCCN(C(=O)OC(C)(C)C)c1nc(N(C)Cc2ccccc2)c2ncn(CC(=O)OCC)c2n1,CCN(C(C)C)C(C)C,CS(C)=O,0.88
train10396,CNCc1ccccc1,CCOC(=O)Cn1cnc2c(Cl)nc(N(Cc3ccc(C4CCCCC4)cc3)C(=O)OC(C)(C)C)nc21,CCOC(=O)Cn1cnc2c(N(C)Cc3ccccc3)nc(N(Cc3ccc(C4CCCCC4)cc3)C(=O)OC(C)(C)C)nc21,CCN(C(C)C)C(C)C,CS(C)=O,0.72
train10397,CCOC(=O)c1[nH]ccc1NC(C)=O,CC(=O)c1ccc(Br)cc1,CCOC(=O)c1c(NC(C)=O)ccn1-c1ccc(C(C)=O)cc1,CNCCNC.O=P([O-])([O-])[O-].[K+].[K+].[K+],Cc1ccccc1,0.718
train10398,N#CC[C@@H]1C[C@@H](F)CN1,Cc1ccccc1Cc1ccc(I)cc1,Cc1ccccc1Cc1ccc(N2C[C@H](F)C[C@H]2CC#N)cc1,CC(C)(C)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,0.043
train10399,O=C(CC1(O)CCNCC1)c1ccccc1,Brc1ncccn1,Cl.O=C(CC1(O)CCN(c2ncccn2)CC1)c1ccccc1,Cl.O=C([O-])[O-].[K+].[K+],CC(C)=O.CCO,0.594
train10400,O=C(CC1(O)CCNCC1)c1ccccc1,Brc1ccc2ccccc2n1,Cl.O=C(CC1(O)CCN(c2ccc3ccccc3n2)CC1)c1ccccc1,Cl.O=C([O-])[O-].[K+].[K+],CCO.CN(C)C=O,0.451
train10401,c1cc[nH]c1,CC(=O)c1ccc(Br)cc1,CC(=O)c1ccc(-n2cccc2)cc1,O=C(O)[C@@H]1CCCN1.O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[I-].[I-],CN(C)C=O,0.33
train10402,c1cc[nH]c1,CC(=O)c1ccc(Br)cc1,CC(=O)c1ccc(-n2cccc2)cc1,O=C(NNc1ccccc1)c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[I-].[I-],CS(C)=O,0.75
train10403,c1cc[nH]c1,CC(=O)c1ccc(Br)cc1,CC(=O)c1ccc(-n2cccc2)cc1,O=C([O-])[O-].[K+].[K+].[Pd],CN(C)C=O.CS(C)=O,0.82
train10404,c1ccc(N2CCNCC2)cc1,Clc1ccc(Cl)nn1,Clc1ccc(N2CCN(c3ccccc3)CC2)nn1,CCN(CC)CC,CN(C)C=O,0.9
train10405,c1ccc(N2CCNCC2)cc1,Clc1ccc(Cl)nn1,Clc1ccc(N2CCN(c3ccccc3)CC2)nn1,CCN(CC)CC,CCO,0.7
train10406,CCN1CCNCC1,Clc1ccsc1,CCN1CCN(c2ccsc2)CC1,CCC(CC)c1cccc(C(CC)CC)c1-n1ccn(-c2c(C(CC)CC)cccc2C(CC)CC)c1=[Pd-3](Cl)(Cl)c1ncccc1Cl.O=C([O-])[O-].[Cs+].[Cs+],COCCOC.COCCOC,0.75
train10407,CNCc1ccccc1,Clc1cccnc1,CN(Cc1ccccc1)c1cccnc1,CCC(CC)c1cccc(C(CC)CC)c1-n1ccn(-c2c(C(CC)CC)cccc2C(CC)CC)c1=[Pd-3](Cl)(Cl)c1ncccc1Cl.O=C([O-])[O-].[Cs+].[Cs+],COCCOC.COCCOC,0.92
train10408,CNCc1ccccc1,Clc1cncnc1,CN(Cc1ccccc1)c1cncnc1,CCC(CC)c1cccc(C(CC)CC)c1-n1ccn(-c2c(C(CC)CC)cccc2C(CC)CC)c1=[Pd-3](Cl)(Cl)c1ncccc1Cl.O=C([O-])[O-].[Cs+].[Cs+],COCCOC.COCCOC,0.92
train10409,COCCNCCOC,Clc1nc2ccccc2s1,COCCN(CCOC)c1nc2ccccc2s1,CCC(CC)c1cccc(C(CC)CC)c1-n1ccn(-c2c(C(CC)CC)cccc2C(CC)CC)c1=[Pd-3](Cl)(Cl)c1ncccc1Cl.O=C([O-])[O-].[Cs+].[Cs+],COCCOC,0.83
train10410,c1ccc(N2CCNCC2)cc1,Clc1nccc2ccccc12,c1ccc(N2CCN(c3nccc4ccccc34)CC2)cc1,CCC(CC)c1cccc(C(CC)CC)c1-n1ccn(-c2c(C(CC)CC)cccc2C(CC)CC)c1=[Pd-3](Cl)(Cl)c1ncccc1Cl.O=C([O-])[O-].[Cs+].[Cs+],COCCOC,0.87
train10411,CC(C)(C)OC(=O)N1CCNCC1,Clc1nc(-c2ccc3ccccc3n2)ns1,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccc4ccccc4n3)ns2)CC1,CCN(CC)CC,C1CCOC1,0.67
train10412,CC(C)(C)OC(=O)N1CCNCC1,Clc1cc(-c2ccc3ccccc3n2)no1,CC(C)(C)OC(=O)N1CCN(c2cc(-c3ccc4ccccc4n3)no2)CC1,CN([SiH](C)C)[Si](C)(C)C.[Li],C1CCOC1.C1CCOC1,0.73
train10413,N#CCC(C1CCNCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Cc1c(Cl)ncnc1Cl,Cc1c(Cl)ncnc1N1CCC(C(CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)CC1,CCN(C(C)C)C(C)C,CCO,0.44
train10414,C1CNCCN1,CN(C)c1nc(Cl)c2sc3nccnc3c2n1,CN(C)c1nc(N2CCN(c3nc(N(C)C)nc4c3sc3nccnc34)CC2)c2sc3nccnc3c2n1,O=C([O-])[O-].[K+].[K+],C1CCOC1,0.67
train10415,CCOC(=O)C1CCNCC1,Brc1nccs1,CCOC(=O)C1CCN(c2nccs2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.86
train10416,CCOC(=O)C1CCNCC1,Brc1ccc(-c2ncccn2)cn1,CCOC(=O)C1CCN(c2ccc(-c3ncccn3)cn2)CC1,CCN(C(C)C)C(C)C,CN(C)C=O,0.84
train10417,CN1CCNCC1,Cc1c(-c2ccccc2)c(F)c2oc(C3CC3)nc2c1C#N,Cc1c(-c2ccccc2)c(N2CCN(C)CC2)c2oc(C3CC3)nc2c1C#N,CCN(CC)CC,CS(C)=O,0.07
train10418,CN(C)C1CCNCC1,Cc1c(-c2ccccc2)c(F)c2oc(C3CC3)nc2c1C#N,Cc1c(-c2ccccc2)c(N2CCC(N(C)C)CC2)c2oc(C3CC3)nc2c1C#N,CCN(CC)CC,CS(C)=O,0.5
train10419,CN[C@H]1CCNC1,Cc1c(-c2ccccc2)c(F)c2oc(C3CC3)nc2c1C#N,CN[C@H]1CCN(c2c(-c3ccccc3)c(C)c(C#N)c3nc(C4CC4)oc23)C1,CCN(CC)CC,CS(C)=O,0.63
train10420,CN(C)CC1CNCCO1,Cc1c(-c2ccccc2)c(F)c2oc(C3CC3)nc2c1C#N,Cc1c(-c2ccccc2)c(N2CCOC(CN(C)C)C2)c2oc(C3CC3)nc2c1C#N,CCN(CC)CC,CS(C)=O,0.23
train10421,CN(C)[C@H]1CCNC1,Cc1c(-c2ccccc2)c(F)c2oc(-c3ccccc3)nc2c1C#N,Cc1c(-c2ccccc2)c(N2CC[C@H](N(C)C)C2)c2oc(-c3ccccc3)nc2c1C#N,CCN(CC)CC,CS(C)=O,0.31
train10422,O=[N+]([O-])c1cccc(C2CNCCN2)c1,Cc1ccc(S(=O)(=O)n2ccc3c(Cl)ncnc32)cc1,Cc1ccc(S(=O)(=O)n2ccc3c(N4CCNC(c5cccc([N+](=O)[O-])c5)C4)ncnc32)cc1,CCN(C(C)C)C(C)C,CN(C)C=O,0.81
train10423,Cc1ccc(NC(=O)OC(C)(C)C)cc1C1CCCNC1,Cc1ccc(S(=O)(=O)n2ccc3c(Cl)ncnc32)cc1,Cc1ccc(S(=O)(=O)n2ccc3c(N4CCCC(c5cc(NC(=O)OC(C)(C)C)ccc5C)C4)ncnc32)cc1,CCN(CC)CC,CN(C)C=O,0.72
train10424,Cn1ncc2c1CNC2,N#Cc1c(Cl)ncnc1Cl,Cn1ncc2c1CN(c1ncnc(Cl)c1C#N)C2,CCN(C(C)C)C(C)C,ClCCl,0.58
train10425,Cn1ncc2c1CNC2,Cc1c(Cl)ncnc1OC1CCN(C(=O)OC(C)C)CC1,Cc1c(OC2CCN(C(=O)OC(C)C)CC2)ncnc1N1Cc2cnn(C)c2C1,O=C([O-])[O-].[Cs+].[Cs+],CN1CCCC1=O,0.13
train10426,Cn1ncc2c1CNC2,CC(C)OC(=O)N1CCC(Oc2cc(Cl)ncn2)CC1,CC(C)OC(=O)N1CCC(Oc2cc(N3Cc4cnn(C)c4C3)ncn2)CC1,O=C([O-])[O-].[Cs+].[Cs+],CN1CCCC1=O,0.14
train10427,Cn1ncc2c1CNC2,Cc1c(Cl)ncnc1OC1CCN(C(=O)OC(C)(C)C)CC1,Cc1c(OC2CCN(C(=O)OC(C)(C)C)CC2)ncnc1N1Cc2cnn(C)c2C1,O=C([O-])[O-].[Cs+].[Cs+],CN1CCCC1=O,0.15
train10428,Cc1cc[nH]n1,CN(C)CCc1cccc(Br)c1,Cc1ccn(-c2cccc(CCN(C)C)c2)n1,O=C([O-])[O-].[Cs+].[Cs+],CC#N,0.33
train10429,Sc1ccccn1,Brc1ccccn1,c1ccc(Sc2ccccn2)nc1,[K+].[OH-],CS(C)=O,0.86
train10430,Sc1ccccn1,Brc1ccccn1,c1ccc(Sc2ccccn2)nc1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.66
train10431,CNC(=O)OC(C)(C)C,O=Cc1ccccc1Br,CN(C(=O)OC(C)(C)C)c1ccccc1C=O,CC(=O)[O-].CC(=O)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd+2],C1COCCO1,0.85
train10432,C1COCCN1,Clc1ccc2ncccc2c1,c1cnc2ccc(N3CCOCC3)cc2c1,CC(=O)[O-].CC(=O)[O-].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C.CC(C)(C)[O-].[Na+].[Pd+2],Cc1ccccc1,0.49
train10433,C1COCCN1,Clc1ccc2ncccc2c1,c1cnc2ccc(N3CCOCC3)cc2c1,CC(C)(C)[O-].CN(C)c1ccc(P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(O)C(F)(F)F.[Na+].[Pd].[Pd],Cc1ccccc1,0.77
train10434,O=C1NCCC12CCC1(CC2)OCCO1,COCCCc1ccc(Br)cc1,COCCCc1ccc(N2CCC3(CCC4(CC3)OCCO4)C2=O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,0.93
train10435,O=C1NCCC12CCC1(CC2)OCCO1,COCCCc1ccc(Br)cc1,COCCCc1ccc(N2CCC3(CCC4(CC3)OCCO4)C2=O)cc1,CNCCNC.O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],CN(C)C=O,0.93
train10436,CC(C)(C)OC(=O)N1CCNCC1,Clc1nccc(NCc2ccccc2)n1,CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3ccccc3)n2)CC1,CCN(C(C)C)C(C)C,CC(C)O,0.75
train10437,CC(C)(C)OC(=O)N1CCNC(=O)C1,Ic1ccncc1,CC(C)(C)OC(=O)N1CCN(c2ccncc2)C(=O)C1,CN(C)CCN.O=P([O-])([O-])[O-].[Cu+].[I-].[K+].[K+].[K+],Cc1ccccc1,0.69
train10438,CC(C)(C)OC(=O)N1CCNC(=O)C1,Ic1ccncc1,CC(C)(C)OC(=O)N1CCN(c2ccncc2)C(=O)C1,CNCCNC.O=P([O-])([O-])[O-].[Cu+].[I-].[K+].[K+].[K+],Cc1ccccc1,0.28
train10439,CC(C)(C)OC(=O)N1CCNC(=O)C1,Ic1ccccn1,CC(C)(C)OC(=O)N1CCN(c2ccccn2)C(=O)C1,N[C@@H]1CCCC[C@H]1N.O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],Cc1ccccc1,0.31
train10440,CC(C)(C)OC(=O)N1CCNC(=O)C1,Ic1cccnc1,CC(C)(C)OC(=O)N1CCN(c2cccnc2)C(=O)C1,CNCCNC.O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],Cc1ccccc1,0.44
train10441,CC(C)(C)OC(=O)N[C@H]1CCC[C@]2(CCNC2=O)C1,Cc1nccc(Cl)n1,Cc1nccc(N2CC[C@]3(CCC[C@H](NC(=O)OC(C)(C)C)C3)C2=O)n1,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,0.59
train10442,Cc1cccc(C(=O)N[C@H]2CCC[C@]3(CCNC3=O)C2)n1,Cc1nccc(Cl)n1,Cc1cccc(C(=O)N[C@H]2CCC[C@]3(CCN(c4ccnc(C)n4)C3=O)C2)n1,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,0.57
train10443,CN1CCNCC1,COc1cccc(Br)n1,COc1cccc(N2CCN(C)CC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.88
train10444,OC[C@@H]1CCCN1,Ic1ccc(OCc2ccccc2)cc1,OC[C@@H]1CCCN1c1ccc(OCc2ccccc2)cc1,[Cu+2].[I-].[I-].[Na+].[OH-],CC(C)O,0.68
train10445,OC[C@@H]1CCCN1,Ic1ccc(OCc2ccccc2)cc1,OC[C@@H]1CCCN1c1ccc(OCc2ccccc2)cc1,[Na+].[OH-],CC(C)O,0.66
train10446,COc1cc2cc[nH]c2c(OC)c1OC,Cn1ccc2c(Br)cccc21,COc1cc2ccn(-c3cccc4c3ccn4C)c2c(OC)c1OC,O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[O-2],CN(C)C=O,0.049
train10447,COc1cc2cc[nH]c2c(OC)c1OC,Brc1cccc2ncccc12,COc1cc2ccn(-c3cccc4ncccc34)c2c(OC)c1OC,O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[O-2],CN(C)C=O,0.09
train10448,COc1cc2cc[nH]c2c(OC)c1OC,Cn1ccc2cc(Br)ccc21,COc1cc2ccn(-c3ccc4c(ccn4C)c3)c2c(OC)c1OC,O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[O-2],CN(C)C=O,0.07
